STUDYPROGRAMSYSTEM	ACADYEAR	SEMESTER	COURSECODE	SECTION	NAMEENGLISHABBR	INSTRUCTORS	AVG_GPA
S	2014	1	2108298	2	SURVEYING	CTC	1.83
S	2014	1	2108298	3	SURVEYING	VYV,STAFF	1.81
S	2014	1	2108298	3	SURVEYING	BPK	1.81
S	2014	1	2108298	4	SURVEYING	STAFF	1.98
S	2014	1	2108298	4	SURVEYING	VYV,STAFF	1.98
S	2014	2	2108298	3	SURVEYING		1.79
S	2014	2	2108298	4	SURVEYING		1.98
S	2014	2	2108298	5	SURVEYING		1.77
S	2014	2	2108298	6	SURVEYING	VYV	2.47
S	2014	2	2108298	6	SURVEYING		2.47
S	2014	1	2108301	1	SURV CONST APP	BPK,SKV	2.37
S	2014	1	2108301	1	SURV CONST APP	BPK	2.37
S	2014	1	2108304	1	ELEC SURVEY SYS	VYV,SKV	4.00
S	2014	2	2108306	1	FLD PRAC TOPO SURV		4.00
S	2014	2	2108306	2	FLD PRAC TOPO SURV		4.00
S	2014	2	2108306	3	FLD PRAC TOPO SURV		4.00
S	2014	2	2108306	4	FLD PRAC TOPO SURV		4.00
S	2014	2	2108306	5	FLD PRAC TOPO SURV		4.00
S	2014	2	2108306	6	FLD PRAC TOPO SURV		4.00
S	2014	2	2108307	1	FLD PRAC ROUT SURV		4.00
S	2014	1	2108311	1	GLOB GEOD	CST,PSN	2.17
S	2014	1	2108323	1	REM SENS	STAFF	4.00
S	2014	2	2108323	1	REM SENS		4.00
S	2014	1	2108325	1	GIS APP	CTC	2.83
S	2014	2	2108326	1	GEOS INFO ANAL VIS		2.81
S	2014	1	2108332	1	ADJUST COMP	KWW	2.53
S	2014	2	2108342	1	MATH CARTO		2.33
S	2014	1	2108371	1	PHOTOG RSS	VYV	2.90
S	2014	2	2108372	1	ADV RS		3.20
S	2014	2	2108373	1	ADV PHOTOG		3.53
S	2014	1	2108411	1	HI PREC SURVEY	SKV	2.71
S	2014	1	2108412	1	SAT SURVEY	CST	3.59
S	2014	1	2108413	1	FLD PRAC PRE SURV	CST	4.00
S	2014	2	2108413	1	FLD PRAC PRE SURV		4.00
S	2014	2	2108413	2	FLD PRAC PRE SURV		4.00
S	2014	1	2108414	1	FLD PRAC DIG MAP	ITS	4.00
S	2014	2	2108414	1	FLD PRAC DIG MAP		4.00
S	2014	2	2108414	2	FLD PRAC DIG MAP		4.00
S	2014	2	2108421	1	MOD INTG SURV TECH		3.64
S	2014	2	2108442	1	CARTOGRAPHY		.00
S	2014	1	2108495	1	ADV TOPICS I	CVP	4.00
S	2014	2	2108496	1	ADV TOPICS II		4.00
S	2014	2	2108496	2	ADV TOPICS II		4.00
S	2014	1	2108497	2	SPEC PROB I	VYV,SKV	3.08
S	2014	1	2108497	2	SPEC PROB I	SKV,VYV	3.08
S	2014	2	2108498	1	SPEC PROB II		4.00
S	2014	2	2108498	2	SPEC PROB II		4.00
S	2014	2	2108498	3	SPEC PROB II		4.00
S	2014	1	2108499	1	SURV ENG PROJECT	SKV	4.00
S	2014	2	2108499	1	SURV ENG PROJECT		3.45
S	2014	1	2108511	1	NUM TECH GEOM	ITS	2.97
S	2014	2	2108511	1	NUM TECH GEOM		2.50
S	2014	1	2108512	1	ADJ COMP GEOM	KWW	3.13
S	2014	2	2108512	1	ADJ COMP GEOM		2.88
S	2014	2	2108532	1	SAT SURV MOD TECH		3.19
S	2014	2	2108556	1	ONLINE SPAT IT		4.00
S	2014	1	2108557	1	SP DATA STRUC MOD	SCN	3.44
S	2014	2	2108558	1	SP DATA HANDL ANAL		3.00
S	2014	1	2108592	1	SEM GEOINFO TECH	STAFF	4.00
S	2014	2	2108592	1	SEM GEOINFO TECH		4.00
S	2014	1	2108627	1	GEOIM PROC	BPK,KWW	3.00
S	2014	2	2108627	1	GEOIM PROC		3.00
S	2014	2	2108628	1	RADAR REMOTE SENS		3.67
S	2014	1	2108629	1	ADV GEOIMG PROC	PSN	4.00
S	2014	2	2108631	1	ADV GPS SAT SURV		3.50
S	2014	1	2109101	1	ENG MATERIALS	STAFF	2.62
S	2014	1	2109101	2	ENG MATERIALS	STAFF	2.90
S	2014	2	2109101	1	ENG MATERIALS		2.69
S	2014	2	2109101	2	ENG MATERIALS		2.84
S	2014	1	2109210	1	THERMO MAT	TLC	2.41
S	2014	1	2109211	1	PRIN ENG MAT I	BLW	3.15
S	2014	2	2109212	1	PRIN ENG MAT II		2.87
S	2014	2	2109213	1	TRAN PHEN MAT PROC		2.30
S	2014	2	2109221	1	MAT MFR PROC		3.05
S	2014	2	2109221	2	MAT MFR PROC		2.85
S	2014	1	2109276	1	ENG MAT LAB	STAFF	3.56
S	2014	1	2109276	2	ENG MAT LAB	STAFF	3.81
S	2014	2	2109300	1	CON VOC MAT		3.52
S	2014	1	2109310	1	CHEM ENG MAT	CJT	2.56
S	2014	1	2109311	1	MECH BEHAV MAT	IDW	.92
S	2014	2	2109311	1	MECH BEHAV MAT		1.50
S	2014	1	2109321	1	QC QM MAT	SAS	2.67
S	2014	1	2109333	1	MET MAT	ENP	3.19
S	2014	2	2109334	1	POLY MAT		3.23
S	2014	2	2109335	1	CERAMIC MAT		3.38
S	2014	1	2109336	1	MAT DAILY LIFE	CPB	3.79
S	2014	2	2109336	1	MAT DAILY LIFE		3.69
S	2014	2	2109341	1	MAT CHAR		3.03
S	2014	1	2109377	1	MICROSTRUC LAB	STAFF	3.63
S	2014	1	2109377	2	MICROSTRUC LAB	STAFF	3.56
S	2014	2	2109399	1	IND VISIT		4.00
S	2014	2	2109400	1	COM PRES MET		3.40
S	2014	2	2109400	2	COM PRES MET		3.56
S	2014	2	2109400	3	COM PRES MET		3.50
S	2014	1	2109411	1	MECH BEHAV MAT	IDW	2.38
S	2014	2	2109411	1	MECH BEHAV MAT		1.60
S	2014	1	2109422	1	MAT PROC II	PSC,SPW	3.00
S	2014	2	2109423	1	ELECTROPLATING		3.70
S	2014	1	2109425	1	MAT JOIN	GLT	3.56
S	2014	2	2109425	1	MAT JOIN		3.38
S	2014	1	2109426	1	ENG CER MANUFAC	NCK	4.00
S	2014	1	2109428	1	MAT PROC	PSC,SPW	3.23
S	2014	1	2109430	1	CORROSION OF METAL	GLT	2.41
S	2014	2	2109430	1	CORROSION OF METAL		2.50
S	2014	2	2109432	1	REFRAC MAT		3.67
S	2014	1	2109434	1	TECH DEV ADV MAT	SLN,PLW,KSK	4.00
S	2014	2	2109445	1	FAIL ANAL		3.39
S	2014	1	2109450	1	MAT SELECT DESIGN	SAS	3.59
S	2014	1	2109452	1	COMP PROG MAT ENG	SPW	4.00
S	2014	1	2109478	1	MECH TEST  LAB	STAFF	3.79
S	2014	2	2109488	1	MET MAT ENG PROJ		3.97
S	2014	1	2109491	1	MAT SUST DEV	YBR	3.90
S	2014	1	2109509	1	SS TECH	GLT	3.20
S	2014	2	2109509	1	SS TECH		3.50
S	2014	2	2109510	1	INSTRU ANALYSIS		3.50
S	2014	2	2109517	1	COMPOSITE MAT I		3.29
S	2014	1	2109518	1	SURFACE TECH	PVK	3.75
S	2014	1	2109519	1	SOLID OF CASTING	STAFF	3.53
S	2014	2	2109525	1	WELDING ENG		3.31
S	2014	1	2109527	1	HIGH TEMP MAT	PWY	3.81
S	2014	2	2109527	1	HIGH TEMP MAT		3.64
S	2014	1	2109530	1	PHY MET STEELS	PSC	3.35
S	2014	1	2109535	1	CELLULAR METAL	STAFF	3.10
S	2014	2	2109536	1	ADV TOP PROD MET		3.40
S	2014	2	2109601	1	THERMO PHA MUL SYS		2.20
S	2014	1	2109602	1	TRANS PHEN SOLIDS	IDW,MSP	2.32
S	2014	2	2109603	1	CONC MET MAT ENG		3.63
S	2014	2	2109659	1	ALUMINIUM TECH		3.33
S	2014	1	2110101	1	COMP PROG	CPP	2.02
S	2014	1	2110101	10	COMP PROG	TCB	2.63
S	2014	1	2110101	11	COMP PROG	SPJ	2.50
S	2014	1	2110101	2	COMP PROG	MPS	2.48
S	2014	1	2110101	3	COMP PROG	SVT	2.46
S	2014	1	2110101	4	COMP PROG	SSY	2.29
S	2014	1	2110101	5	COMP PROG	CNP	1.19
S	2014	1	2110101	6	COMP PROG	MPS	2.60
S	2014	1	2110101	7	COMP PROG	TCP	3.10
S	2014	1	2110101	8	COMP PROG	CPP	2.93
S	2014	1	2110101	9	COMP PROG	TSB	2.53
S	2014	2	2110101	1	COMP PROG		2.65
S	2014	2	2110101	10	COMP PROG		2.46
S	2014	2	2110101	11	COMP PROG		2.36
S	2014	2	2110101	2	COMP PROG		2.68
S	2014	2	2110101	3	COMP PROG		2.87
S	2014	2	2110101	4	COMP PROG		2.11
S	2014	2	2110101	5	COMP PROG		2.89
S	2014	2	2110101	6	COMP PROG		3.53
S	2014	2	2110101	7	COMP PROG		3.41
S	2014	2	2110101	8	COMP PROG		2.51
S	2014	2	2110101	9	COMP PROG		2.97
S	2014	3	2110101	1	COMP PROG	STAFF	3.92
S	2014	1	2110191	1	INNOV THINK	TRD	4.00
S	2014	2	2110191	2	INNOV THINK		4.00
S	2014	1	2110200	1	DISCRETE STRUC	ASR	2.58
S	2014	1	2110200	2	DISCRETE STRUC	AST	2.42
S	2014	1	2110200	3	DISCRETE STRUC	ATS	2.32
S	2014	2	2110200	1	DISCRETE STRUC		2.25
S	2014	1	2110201	1	COMP ENG MATH	STAFF	2.12
S	2014	2	2110201	1	COMP ENG MATH		2.41
S	2014	2	2110201	2	COMP ENG MATH		3.12
S	2014	2	2110201	3	COMP ENG MATH		2.58
S	2014	2	2110201	4	COMP ENG MATH		2.50
S	2014	1	2110210	1	PROG METH	VKJ	1.00
S	2014	1	2110211	1	INTRO DATA STRUCT	STAFF	3.00
S	2014	2	2110211	1	INTRO DATA STRUCT		3.42
S	2014	2	2110211	2	INTRO DATA STRUCT		3.38
S	2014	2	2110211	3	INTRO DATA STRUCT		2.96
S	2014	2	2110211	4	INTRO DATA STRUCT		2.80
S	2014	3	2110211	1	INTRO DATA STRUCT	STAFF	1.88
S	2014	1	2110215	1	PROG METH I	VKJ	2.30
S	2014	1	2110215	2	PROG METH I	CNP	2.59
S	2014	1	2110215	3	PROG METH I	PVK	2.11
S	2014	2	2110215	1	PROG METH I		2.55
S	2014	2	2110215	1	PROG METH I	PVK	2.55
S	2014	1	2110221	1	COMP ENG ESS	NNP,AST	3.52
S	2014	1	2110221	2	COMP ENG ESS	TRD,YTN	3.57
S	2014	1	2110221	3	COMP ENG ESS	PJW,VMS	3.48
S	2014	1	2110251	1	DIG COMP LOGIC	PVK	2.84
S	2014	1	2110251	2	DIG COMP LOGIC	TSB	2.98
S	2014	1	2110251	3	DIG COMP LOGIC	NCS	3.30
S	2014	1	2110253	1	COMP ELEC INTF	SPN	3.18
S	2014	1	2110253	2	COMP ELEC INTF	ATT	2.85
S	2014	1	2110253	4	COMP ELEC INTF	PJW	3.17
S	2014	2	2110253	1	COMP ELEC INTF	STAFF	2.67
S	2014	2	2110254	1	DIG DESIGN VER		3.60
S	2014	2	2110254	2	DIG DESIGN VER		4.00
S	2014	2	2110254	3	DIG DESIGN VER		3.40
S	2014	1	2110263	1	DIG LOGIC LAB I	CPP,PVK	3.37
S	2014	1	2110263	2	DIG LOGIC LAB I	TSB,CPP	3.66
S	2014	1	2110263	3	DIG LOGIC LAB I	BSW,SPN	3.70
S	2014	2	2110265	1	DIG DESIGN LAB I	KPR,SPN	3.81
S	2014	2	2110265	2	DIG DESIGN LAB I	ATT,CPP,SPN	3.13
S	2014	2	2110265	3	DIG DESIGN LAB I	TSB,BSW	3.75
S	2014	1	2110291	2	INDIV COMP I	ASR	4.00
S	2014	2	2110292	1	INDIV COMP II	ATS,KPR	4.00
S	2014	1	2110313	1	OS SYS PROG	NNP	3.59
S	2014	1	2110313	2	OS SYS PROG	VMS	3.74
S	2014	1	2110313	3	OS SYS PROG	TRD	3.50
S	2014	1	2110316	1	PROG LANG PRIN	TSV	3.23
S	2014	1	2110316	2	PROG LANG PRIN	VKJ	3.31
S	2014	1	2110316	3	PROG LANG PRIN	PJW	3.18
S	2014	2	2110317	1	FUND DIST SYS	TSV	3.00
S	2014	2	2110318	1	DIS SYS ESSEN		3.07
S	2014	2	2110318	2	DIS SYS ESSEN		3.46
S	2014	2	2110318	3	DIS SYS ESSEN		3.43
S	2014	1	2110327	1	ALGORITHM DESIGN	NCN	2.70
S	2014	1	2110327	2	ALGORITHM DESIGN	NNN	2.93
S	2014	1	2110327	4	ALGORITHM DESIGN	PKY	2.79
S	2014	2	2110332	1	SYS ANALYSIS DSGN		2.96
S	2014	2	2110332	2	SYS ANALYSIS DSGN		3.00
S	2014	2	2110332	3	SYS ANALYSIS DSGN		3.21
S	2014	2	2110332	4	SYS ANALYSIS DSGN		2.79
S	2014	1	2110352	1	COMP SYS ARCH	SPK	3.18
S	2014	1	2110352	2	COMP SYS ARCH	KPR	3.49
S	2014	1	2110352	3	COMP SYS ARCH	KRC	3.58
S	2014	1	2110355	1	FORM LANG/AUTO	ASR	2.86
S	2014	1	2110355	2	FORM LANG/AUTO	CRM	2.55
S	2014	1	2110361	1	HARDWARE SYN LAB	STAFF	3.00
S	2014	1	2110363	1	HW SYN LAB I	ATT	3.92
S	2014	1	2110363	2	HW SYN LAB I	KPR	4.00
S	2014	1	2110363	3	HW SYN LAB I	SPN	3.86
S	2014	1	2110363	4	HW SYN LAB I	PJW	4.00
S	2014	1	2110391	2	INDIV COMP III	ASR	4.00
S	2014	2	2110392	1	INDIV COMP IV	ATS,KPR	4.00
S	2014	3	2110392	1	INDIV COMP IV	STAFF	4.00
S	2014	1	2110412	1	PARALLEL COMP ARCH	NNP,VMS,KPR	3.82
S	2014	1	2110413	1	COMP SECURITY	YTN,KPR	3.96
S	2014	2	2110413	1	COMP SECURITY		3.95
S	2014	2	2110414	1	LRG SCL COMP SYS		3.91
S	2014	2	2110422	1	DB MGT SYS DESIGN		3.31
S	2014	2	2110422	2	DB MGT SYS DESIGN		3.16
S	2014	2	2110422	3	DB MGT SYS DESIGN		3.38
S	2014	1	2110423	1	SOFTWARE ENG	PMS	3.40
S	2014	1	2110423	2	SOFTWARE ENG	WWW	3.71
S	2014	1	2110423	3	SOFTWARE ENG	TSS	3.73
S	2014	1	2110423	4	SOFTWARE ENG	TCP	3.35
S	2014	2	2110424	1	SW PROC IMPROVE		3.63
S	2014	1	2110428	1	INTRO DATA MINING	YLK	3.31
S	2014	2	2110431	1	INTRO DIG IMAGING		4.00
S	2014	2	2110432	1	AUTO SPEECH RECOG		3.88
S	2014	1	2110433	1	COMPUTER VISION	TCB	3.54
S	2014	1	2110435	1	INTRO ROBOTICS	ATS,NNN	3.60
S	2014	2	2110455	1	TEST DIG CIRC		3.67
S	2014	2	2110471	1	COMP NETWORK I	KRC	3.10
S	2014	2	2110471	2	COMP NETWORK I	KRC	3.37
S	2014	2	2110471	3	COMP NETWORK I	TRD	3.54
S	2014	2	2110471	4	COMP NETWORK I	TRD	3.36
S	2014	1	2110473	1	FLT TOLERANT COMP	SVT	3.71
S	2014	2	2110475	1	VLSI DESIGN	ATT	4.00
S	2014	1	2110477	1	ARTIFICL INTELL II	SSY	3.81
S	2014	2	2110478	2	COMP/COMM	STAFF	4.00
S	2014	1	2110479	1	COMPUTER GRAPHICS	PKY	3.62
S	2014	1	2110481	1	WIRELESS COMP NET	STAFF	3.72
S	2014	2	2110482	1	HIGH TECH ENT	DKT	3.54
S	2014	1	2110495	1	ADV TOPIC COMP I	STAFF	3.58
S	2014	2	2110495	1	ADV TOPIC COMP I	STAFF	3.88
S	2014	2	2110495	2	ADV TOPIC COMP I		3.42
S	2014	2	2110496	1	ADV TOPIC COMP II		3.75
S	2014	2	2110497	1	SPEC PROB COMP I		3.53
S	2014	2	2110497	1	SPEC PROB COMP I	PVK	3.53
S	2014	1	2110499	1	COMP ENG PROJECT	STAFF	2.67
S	2014	2	2110499	1	COMP ENG PROJECT	NCS,TSS	3.95
S	2014	2	2110502	1	FORMAL VER		4.00
S	2014	2	2110511	1	GAME PROGRAMMING		3.75
S	2014	2	2110512	1	COMPUTER ANIMATION		3.00
S	2014	1	2110513	1	ASST TECH	PPN	3.78
S	2014	2	2110522	1	UNIX ENTERP		4.00
S	2014	2	2110523	1	ENTERP APP ARCH		3.63
S	2014	2	2110593	1	ADV TOP COMP III		3.79
S	2014	1	2110594	1	ADV TOP COMP IV	NCN	3.94
S	2014	1	2110595	1	ADV TOP COMP V	KPR	4.00
S	2014	2	2110595	1	ADV TOP COMP V		4.00
S	2014	2	2110596	1	ADV TOP COMP VI		3.69
S	2014	2	2110596	2	ADV TOP COMP VI		3.67
S	2014	2	2110597	1	ADV TOP COMP VII		3.33
S	2014	2	2110597	3	ADV TOP COMP VII		4.00
S	2014	1	2110607	1	RES METH CS	PPN	3.79
S	2014	1	2110607	5	RES METH CS	PPN	3.80
S	2014	1	2110623	1	S/W REQS ENG	NPP	3.63
S	2014	1	2110623	5	S/W REQS ENG	NPP	3.50
S	2014	2	2110634	1	SOFTWARE DES&DEV	CNP	4.00
S	2014	2	2110634	5	SOFTWARE DES&DEV	CNP	3.92
S	2014	1	2110636	1	PERFORM ANAL EVAL	NNP	3.06
S	2014	1	2110636	5	PERFORM ANAL EVAL	NNP	3.07
S	2014	2	2110637	1	LARGE SCL INF SYS		3.75
S	2014	2	2110637	5	LARGE SCL INF SYS	NNP,VMS,KPR	3.67
S	2014	1	2110638	1	OBJ ORN TECH	PMS,TSV	3.63
S	2014	1	2110638	5	OBJ ORN TECH	PMS,TSV	3.41
S	2014	1	2110640	1	INFO SECURITY	TRD,KPR	3.64
S	2014	2	2110640	5	INFO SECURITY	TRD	3.96
S	2014	1	2110646	1	USER INTERFACE DES	CNP	3.68
S	2014	1	2110646	5	USER INTERFACE DES	CNP	3.74
S	2014	1	2110651	1	DIGITAL IMAGE PROC	NCS	3.30
S	2014	1	2110654	1	ARTIFCL INTELL	BKK	3.30
S	2014	2	2110654	5	ARTIFCL INTELL	SSY	3.73
S	2014	2	2110663	1	WORLD NET INFSTRUC		3.21
S	2014	1	2110673	1	INF STOR/RETV	NPP	3.75
S	2014	1	2110673	5	INF STOR/RETV	NPP	3.57
S	2014	2	2110675	1	BIOMED INFO COMM		4.00
S	2014	1	2110681	5	COMPUTER ALGORITHM	STAFF	2.90
S	2014	2	2110681	1	COMPUTER ALGORITHM	ASR	3.50
S	2014	2	2110682	5	EMB/REAL-TIME SYS	PJW	3.83
S	2014	2	2110721	1	SOFTWARE METRICS		3.11
S	2014	2	2110721	5	SOFTWARE METRICS	PMS	3.17
S	2014	1	2110722	1	S/W PROJ MGT	WRB	3.86
S	2014	1	2110722	5	S/W PROJ MGT	WRB	3.76
S	2014	1	2110724	1	S/W TEST QUAL ASSU	TSS	3.72
S	2014	1	2110724	5	S/W TEST QUAL ASSU	TSS	3.47
S	2014	2	2110725	1	S/W ENG PROC IMPR	NPP	3.60
S	2014	2	2110725	5	S/W ENG PROC IMPR	NPP	3.53
S	2014	1	2110730	1	SW QUAL PROC MGT	YLK	3.67
S	2014	1	2110730	5	SW QUAL PROC MGT	YLK	3.36
S	2014	1	2110731	1	DISTRIBUT SYS	TSV	3.90
S	2014	2	2110732	1	PARALLEL COMP		4.00
S	2014	2	2110743	1	MACHINE LEARNING	BKK	3.79
S	2014	2	2110773	1	DATA MINING		3.40
S	2014	2	2110793	1	ADV TOPIC DIG SYS		4.00
S	2014	1	2111201	2	GEN RAD NUCLEAR	DWS	3.10
S	2014	2	2111201	1	GEN RAD NUCLEAR		3.56
S	2014	2	2111201	2	GEN RAD NUCLEAR		3.64
S	2014	2	2111330	2	MOD MAT PROP RAD		4.00
S	2014	2	2111443	1	NUC WASTE DISPOSAL		4.00
S	2014	1	2111601	1	INTR NUCL TECH	NCK,SBC	3.00
S	2014	1	2111603	1	RAD DET MST LAB	CYC	4.00
S	2014	1	2111606	1	NUC RAD DETEC INST	DTA,SPY	3.50
S	2014	1	2111606	1	NUC RAD DETEC INST	SPN	3.50
S	2014	1	2111607	1	ENV RAD MEASURE	NCK,CYC,SCT	4.00
S	2014	2	2111607	1	ENV RAD MEASURE		3.43
S	2014	1	2111608	1	PRAC RAD DET MST	CYC	3.50
S	2014	1	2111612	1	RAD PROTECTION	SST,APM	3.10
S	2014	1	2111613	1	RAD SAFETY SHIELD	APM,SST	3.50
S	2014	2	2111621	1	RAD CHEM PROC	SBK	4.00
S	2014	2	2111626	1	IND RAD RADIO APP		3.71
S	2014	1	2111627	1	MAT ANAL NUCL TECH	SPY,NCK,CYC	3.33
S	2014	2	2111632	1	NUM CAL NUCL ENG		4.00
S	2014	2	2111642	1	NUCL REAC ENG		3.75
S	2014	1	2111643	1	NUCL POWER ENG	STAFF	3.70
S	2014	2	2111643	1	NUCL POWER ENG		3.83
S	2014	1	2111646	1	RAD WASTE MGT	SPY	3.50
S	2014	2	2111646	1	RAD WASTE MGT	SCT	2.88
S	2014	2	2111650	1	INTRO PLASMA		4.00
S	2014	1	2111651	1	WMD NONPRO	DWS	3.81
S	2014	2	2111652	1	STRAT TRADE CTRL		3.72
S	2014	1	2111653	1	NUCL SAFEGUARDS	SNS	3.81
S	2014	1	2111654	1	NUCL FUEL ENV IMPA	SCT,DWS	3.88
S	2014	2	2111655	1	COMP APPL NUC TECH		4.00
S	2014	1	2111656	1	PHYS PROT NUCL M/F	STAFF	3.59
S	2014	2	2111657	1	ADV DET NUCL MAT		3.24
S	2014	1	2111660	1	IND RAD IMAGING	NCK,SST,SPY	4.00
S	2014	2	2111664	1	DIGI COMP INT INST	DTA	3.33
S	2014	2	2111666	1	RAD MACHINES		4.00
S	2014	2	2111678	1	NUCL MAT ENG		3.80
S	2014	1	2111683	1	CUR TOPIC NU ENG	STAFF	4.00
S	2014	2	2111684	1	CUR TOPIC NUC TECH		3.88
S	2014	1	2111686	1	SPEC TOP NUCL TECH	DTA	3.50
S	2014	1	2112210	1	WATER/SOC	APT,PHS	4.00
S	2014	2	2112210	1	WATER/SOC		3.79
I	2014	2	2112210	1	WATER/SOC		3.79
S	2014	2	2112210	2	WATER/SOC		3.43
S	2014	1	2112341	1	HYDROLOGY	PHS	2.90
S	2014	1	2112341	2	HYDROLOGY	APT	2.59
S	2014	3	2112341	1	HYDROLOGY	STAFF	2.75
S	2014	2	2112342	1	PRIN HYDROLOGY		2.77
S	2014	2	2112343	1	HYDRO SURVEY ENG		3.00
S	2014	1	2112344	1	HYDRAULIC LAB I	STAFF	2.80
S	2014	1	2112344	10	HYDRAULIC LAB I	STAFF	2.67
S	2014	1	2112344	11	HYDRAULIC LAB I	STAFF	1.50
S	2014	1	2112344	2	HYDRAULIC LAB I	STAFF	2.15
S	2014	1	2112344	3	HYDRAULIC LAB I	STAFF	2.50
S	2014	1	2112344	4	HYDRAULIC LAB I	STAFF	2.80
S	2014	1	2112344	5	HYDRAULIC LAB I	STAFF	2.20
S	2014	1	2112344	6	HYDRAULIC LAB I	STAFF	2.41
S	2014	1	2112344	7	HYDRAULIC LAB I	STAFF	2.30
S	2014	1	2112344	8	HYDRAULIC LAB I	STAFF	2.20
S	2014	1	2112344	9	HYDRAULIC LAB I	STAFF	2.90
S	2014	2	2112344	1	HYDRAULIC LAB I	STAFF	2.95
S	2014	2	2112344	2	HYDRAULIC LAB I	STAFF	2.40
S	2014	1	2112346	1	HYDRAULICS I	TKS,ASW	2.71
S	2014	1	2112346	2	HYDRAULICS I	PSN	2.33
S	2014	2	2112346	1	HYDRAULICS I		2.50
S	2014	2	2112346	2	HYDRAULICS I		2.62
S	2014	2	2112346	3	HYDRAULICS I		2.48
S	2014	2	2112346	4	HYDRAULICS I		2.56
S	2014	1	2112440	1	HYDRAULIC ENG	SCT	2.50
S	2014	2	2112440	1	HYDRAULIC ENG		2.52
S	2014	2	2112440	2	HYDRAULIC ENG		2.50
S	2014	2	2112440	3	HYDRAULIC ENG		2.50
S	2014	2	2112440	4	HYDRAULIC ENG		2.50
S	2014	1	2112501	1	COMP APPLN WR ENG	TKS,ASW	3.71
S	2014	2	2112504	1	WATER RES SYS DSGN		3.75
S	2014	1	2112505	1	WAT RES PLAN MGT	APT,STAFF	3.93
S	2014	2	2112541	1	INTR GW CONT		3.74
S	2014	1	2112611	1	ENG FLUID MECH	SKV	3.50
S	2014	1	2112613	1	HYDRAULIC LAB	TKS	3.83
S	2014	1	2112614	1	HYD OPEN CHANNELS	SCT	3.43
S	2014	1	2112615	1	EROSION/SEDIMENT	TKS	3.25
S	2014	2	2112617	1	HYDRAULIC DESIGN		3.36
S	2014	1	2112631	1	HYDROLOGICAL PROC	PHS	3.64
S	2014	2	2112632	1	HYDROLOGY LAB	APT	3.43
S	2014	2	2112633	1	ADVANCED HYDROLOGY		3.29
S	2014	1	2112634	1	STAT HYDROLOGY	PHS	3.00
S	2014	2	2112641	1	GR WATER HYDROLOGY		3.50
S	2014	1	2112661	1	COASTAL ENG	ASW	3.50
S	2014	2	2112672	1	WR SYS ENG		3.43
S	2014	1	2112698	1	SEMINAR WR ENG	STAFF	3.33
S	2014	2	2120601	1	DEF ENGTECH PRIN	STAFF	4.00
S	2014	2	2121677	1	FUND PRIN EXP ENG	STAFF	4.00
I	2014	2	2140101	1	COMP PRO INT ENG		3.24
I	2014	2	2140111	1	EXPL ENG WORLD	STAFF	4.00
I	2014	1	2140302	1	ENG MGT INT ENG	NTT	3.07
I	2014	2	2140302	1	ENG MGT INT ENG		3.03
I	2014	2	2141201	1	ENG MAT II		3.00
I	2014	1	2141261	1	STAT/MECH MAT	TPP	1.75
I	2014	2	2141263	1	DYNAMIC/VIBRAT		2.92
I	2014	1	2141303	1	MAT CHARACTER	VPJ	3.16
I	2014	1	2141310	1	MIC/NANO FAB TECH	WSN,APP,STAFF	3.09
I	2014	1	2141331	1	QUANT MECH ENG	STAFF	2.71
I	2014	1	2141341	1	NANOPOLYMER ENG	VTP,SRD,ASR	2.60
I	2014	1	2141345	1	MOLEC CHEM	VPJ,SKP	2.84
I	2014	1	2141346	1	REACT ENG	AKS	3.00
I	2014	2	2141360	1	FAIL MODE EFF ANA		3.56
I	2014	1	2141365	1	FLU MECH INT ENG	ABJ	3.50
I	2014	2	2141366	1	TRANS PHENO		3.11
I	2014	2	2141368	1	STAT THERMO		3.67
I	2014	1	2141375	1	MEAS/INSTRU	ATM	2.82
I	2014	2	2141376	1	CONTROL ENG		3.23
I	2014	1	2141402	1	NANOMAT SYN AEROSL	ASW	3.89
I	2014	1	2141417	2	NANOELECTRONICS	STAFF	3.86
I	2014	1	2141451	1	BIONANOTECHNOLOGY	STAFF	3.64
I	2014	2	2141474	1	INTRO LABCHIP		4.00
I	2014	1	2141482	1	EFF PROB SOLV IND	STAFF	3.61
I	2014	1	2141490	1	NANO SEM	VPJ	3.96
I	2014	2	2141490	2	NANO SEM	BLN	4.00
I	2014	1	2141491	1	RES METHODO	STAFF	3.70
I	2014	2	2141491	1	RES METHODO		3.55
I	2014	2	2141499	1	NANO ENG PROJ	BLN	3.97
I	2014	2	2141511	1	SPEC NANO ENG I		3.88
I	2014	2	2141511	2	SPEC NANO ENG I		4.00
I	2014	2	2141552	1	SPEC TOP NBE II		3.29
I	2014	2	2141553	1	SPEC TOP NBE III		2.86
I	2014	2	2141554	1	SPEC TOP NBE IV		3.08
I	2014	2	2142109	1	AUTO STUDIES	STAFF	4.00
I	2014	2	2142131	1	ENG MATERIALS I		3.00
I	2014	2	2142201	1	ENG FIRST		3.88
I	2014	1	2142231	1	MECH SOLIDS	TSN	2.50
I	2014	1	2142251	1	MFG AUTO ENG I	IDW	2.02
I	2014	1	2142251	1	MFG AUTO ENG I	STAFF	2.02
S	2014	1	2142251	1	MFG AUTO ENG I	STC	2.02
I	2014	2	2142252	1	MFG AUTO ENG II	STAFF	2.21
